Time,ModBitCount,CipherBitCount
1976800,342,26
1856460,333,17
1956400,333,17
1882560,342,9
1841600,345,26
1902920,322,9
1959500,342,17
1923040,318,17
1903700,347,26
2094460,353,17
2013440,338,9
2003680,312,26
1941060,312,17
2021100,308,17
1884620,327,17
1926940,329,26
2100880,323,17
1891000,336,9
1947040,319,9
1884680,314,9
1994760,330,34
1882040,340,26
1938800,314,9
1997680,339,9
1821480,343,26
1831240,303,9
1957940,326,17
1967300,347,9
1920880,326,34
1921640,311,17
2026880,329,26
1946020,333,17
1967640,335,9
1895940,313,17
1856060,312,17
1855020,324,26
1954200,327,17
1789560,328,17
1908180,329,17
1952460,334,9
1850380,339,17
1974420,332,17
2015220,333,26
1957180,329,17
1975700,323,9
1943200,333,34
1898500,330,34
1792460,340,26
1996760,328,17
1968340,334,9
1967180,309,9
1821800,339,17
1874840,311,9
1855660,339,17
1911620,339,17
1916260,306,26
1896780,331,17
1940660,311,26
1956200,335,9
1875120,306,17
1885960,326,26
1912260,347,26
1965720,330,34
1953360,327,17
2042540,315,17
1973780,333,17
1894340,346,17
1865840,311,9
1879160,316,17
1926220,330,9
1855120,344,26
1958520,337,26
1856900,338,17
1835800,356,17
1865680,337,9
1877300,323,17
1960020,312,26
1923160,334,17
1855400,348,17
1888260,332,17
1939400,344,26
1970800,333,17
1877020,328,17
1995240,326,9
1913760,332,17
1869000,327,26
1872520,326,9
1881160,360,17
1906600,319,9
1906400,343,9
1895100,321,26
2030280,346,34
1973480,329,26
1974520,331,17
1927420,348,9
1928880,308,17
1933820,340,9
1853820,334,9
2027340,341,17
1894360,348,17
1906760,311,9
1937280,335,17
1888620,337,17
1974400,341,9
2030440,329,17
1888400,329,17
1946840,336,17
1952740,335,9
1946000,333,17
1926840,326,9
1894680,324,17
1928140,333,17
1845240,328,9
1968540,350,26
2049020,312,17
1951140,331,9
1930660,343,34
1874120,355,26
1939140,355,34
1899620,337,9
2047880,337,17
1953380,339,9
1902420,346,26
1885240,350,9
1852420,337,9
1955460,337,9
1836920,326,9
1952720,352,9
1895680,329,26
1857660,354,34
1971620,330,9
1983980,340,34
2057080,338,26
1946180,329,17
1979200,314,17
2037660,357,9
1901320,331,17
1938260,351,17
1922780,323,26
1971500,333,17
1905920,328,17
1869060,331,17
1846220,325,9
1898560,346,9
1898260,330,9
1953220,340,17
1905720,348,17
1884220,333,9
1956220,324,17
1853140,301,9
1904900,310,26
1911240,329,17
1998400,346,17
2014440,332,17
1957060,333,9
1998920,326,34
1864120,323,17
1955280,330,26
1911240,348,17
2025960,362,9
2010580,338,9
1980060,320,26
1933280,335,26
1916460,309,17
1999600,338,17
1942100,327,9
2007920,328,26
2288420,338,34
2082240,334,17
1959720,346,26
1940580,337,17
1949840,325,17
1926400,319,17
1937460,342,26
2028200,309,26
1900520,343,9
2184060,342,9
1968300,352,17
2021560,353,17
2020160,332,9
1995580,346,26
1973660,330,26
2000640,341,17
1957180,319,17
2008520,342,9
1954980,341,17
1950280,333,34
2002360,332,17
1960900,329,17
2000820,344,17
1958200,329,9
1958080,334,34
2056420,332,17
1982280,310,9
2029580,331,34
2053560,356,17
1981360,323,17
1962080,344,62
2017560,340,17
2031860,353,9
2022020,347,17
2074240,367,26
2059820,343,17
2073420,332,39
2014600,321,17
1881180,336,17
1968540,347,17
1932280,339,34
2071180,324,17
2114120,333,51
1978620,335,17
2044140,327,9
2000300,322,17
2010560,325,26
2073880,332,9
2059960,352,17
1933140,324,9
2195040,338,9
2064520,340,17
2097820,327,26
2281880,340,26
2165620,357,26
2149840,357,17
2282220,350,17
2262280,359,17
2377320,340,17
2348080,332,9
2408040,354,26
2154680,330,17
2208340,343,26
2160760,336,17
2136560,359,17
2132220,332,17
2153620,348,39
2204220,335,17
2150620,335,34
2039960,354,26
2051180,321,34
2124300,356,17
2064920,354,34
2109660,332,17
2172400,333,17
2039800,329,9
2102860,355,17
2139120,351,9
2047260,324,17
2200760,339,26
2232140,343,17
2166580,354,17
2162020,343,17
2101620,334,26
2140600,346,26
2180080,338,9
2146860,347,17
2123020,345,9
2162960,356,9
2270360,326,9
2106500,322,51
2122600,362,9
2208400,370,17
2375820,331,17
2234640,336,9
2282640,322,17
2112920,319,9
2152920,346,17
2043660,340,9
2161340,328,9
2119360,315,9
2227760,349,17
2238460,345,9
2308220,329,17
2002420,320,17
2217980,366,9
2098000,322,17
2116140,331,9
2202100,322,17
2138140,352,9
2116180,331,9
2181480,367,9
2261600,324,17
2148960,332,9
2125740,331,17
2201820,339,9
2190820,331,26
2091120,320,17
2136320,330,17
2209340,344,17
2200220,347,17
2148560,285,17
2118980,343,9
2127460,336,34
2170500,353,26
2227320,358,9
2214080,333,17
2157100,336,26
2192760,373,9
2191860,362,9
2128800,341,34
2129100,339,17
2116160,324,9
2114780,353,34
2243560,345,9
2209420,345,39
2208820,325,9
2159180,329,26
2218900,344,26
2193360,357,34
2148600,314,17
2261840,343,17
2124080,333,51
2149620,349,17
2216220,356,17
2269900,348,9
2136140,318,26
2233740,350,9
2280240,349,17
2196480,340,34
2316260,351,17
2219100,330,9
2148320,356,26
2140100,321,17
2218320,337,17
2071560,337,17
2119680,328,26
2105060,344,26
2223540,336,17
2206180,332,17
2284420,374,17
2163280,336,9
2179480,336,9
2241640,347,17
2138180,326,17
2159860,326,26
2167740,346,17
2171120,368,26
2202420,329,9
2191280,365,17
2138240,341,17
2068460,344,9
2173340,338,17
2275860,333,39
2239860,341,26
2202620,321,34
2197080,343,17
2121500,353,26
2190960,302,17
2080700,337,26
2103020,338,17
2169920,341,26
2139480,340,17
2182960,357,17
2327540,339,26
2391780,332,26
2312200,344,17
2209080,355,17
2202540,347,9
2244480,325,9
2207100,335,17
2204860,358,17
2226280,349,17
2067200,346,26
2232680,352,34
2259300,361,17
2257180,332,26
2170560,354,9
2245480,339,34
2187180,357,17
2085000,340,9
2152500,346,17
2255580,336,34
2185280,348,17
2136580,347,17
2290660,353,17
2203960,344,34
2148080,335,17
2200760,318,9
2273380,343,17
2309240,342,9
2159420,338,17
2161240,355,17
2138820,361,26
2271220,357,9
2120200,371,17
2154200,352,26
2224520,365,26
2123160,320,17
2166040,348,9
2287180,332,17
2271880,326,9
2202820,366,9
2146200,349,26
2194900,360,17
2104520,349,17
2077340,337,26
2182400,347,17
2318720,344,17
2165900,308,17
2320300,349,17
2428120,330,34
2388680,354,9
2194140,361,26
2188800,313,17
2160720,336,26
2173440,346,17
2294200,347,9
2174920,346,34
2178560,348,17
2230840,329,17
2238160,326,26
2132280,359,17
2181660,325,17
2244740,361,9
2225560,346,17
2205120,329,17
2290300,352,26
2225640,347,26
2135880,339,26
2151540,353,9
2277200,333,26
2211520,365,17
2088300,345,17
2394560,351,9
2176140,314,26
2135860,368,9
2199820,345,17
2312180,321,26
2195340,341,17
2157080,336,17
2175380,331,17
2221160,353,17
2276800,350,26
2137960,334,26
2264960,341,26
2190560,333,17
2251740,353,9
2205400,354,26
2268580,339,26
2236740,341,26
2187240,355,17
2087140,337,26
2207620,341,9
2293340,356,17
2265160,354,9
2237140,348,17
2258340,356,17
2295360,365,17
2231660,349,9
2204120,331,17
2269740,344,17
2146500,341,17
2196900,330,17
2212240,349,9
2259860,340,34
2251160,338,17
2257900,348,17
2148320,376,17
2240540,347,17
2311360,374,17
2289840,322,17
2311560,334,17
2321800,380,26
2304740,343,34
2209460,371,26
2273780,350,17
2168860,327,9
2124640,357,17
2243980,340,17
2324620,344,9
2291300,318,9
2292440,345,17
2241720,338,17
2241940,322,26
2281760,365,17
2085680,356,9
2250680,316,17
2183300,337,17
2153680,314,9
2237200,344,9
2183420,344,17
2212000,362,17
2241200,357,17
2253380,374,26
2123480,360,26
2258040,339,17
2224900,370,17
2143600,324,9
2210680,332,17
2302400,344,26
2242780,346,26
2212740,332,26
2217240,354,26
2124560,348,17
2316980,331,9
2215040,345,26
2188640,338,9
2268900,346,9
2255940,332,34
2239520,335,9
2168000,349,9
2183840,339,17
2264480,341,17
2189540,345,26
2290580,340,17
2204800,353,34
2209380,341,26
2268940,380,17
2302500,355,34
2275460,345,17
2184480,322,17
2286820,350,26
2371700,354,9
2221360,330,9
2264680,346,9
2276460,350,9
2154900,341,34
2307700,354,17
2264080,342,26
2149340,345,9
2133220,346,26
2243620,332,17
2196500,329,9
2322240,363,17
2214080,359,9
2132840,354,9
2203020,351,17
2227780,346,9
2275140,358,17
2167760,368,17
2284880,354,39
2220480,346,17
2312820,387,17
2308580,361,17
2249560,352,17
2261420,328,17
2376060,344,9
2272180,341,17
2219580,349,17
2216520,344,17
2223180,348,17
2239600,359,26
2406380,364,9
2272520,347,17
2217820,343,26
2232500,364,17
2204460,358,9
2270920,343,17
2204200,358,26
2294060,349,17
2164600,348,17
2202920,352,9
2287220,364,17
2203420,343,26
2333960,349,9
2257160,349,17
2134940,353,9
2232660,324,17
2346940,354,26
2273480,343,17
2261320,363,26
2266680,351,17
2256660,338,17
2157120,363,17
2279740,367,26
2275700,326,17
2269580,358,26
2323480,352,26
2126060,346,17
2314860,351,39
2268160,359,17
2218700,372,17
2274620,330,26
2269000,362,34
2185180,342,26
2254620,372,34
2300540,373,26
2222100,358,9
2351520,348,17
2269520,371,17
2234800,363,17
2300340,360,26
2226500,330,17
2213180,357,9
2291800,358,9
2192960,365,26
2236460,333,17
2243580,347,34
2189060,333,26
2210540,350,26
2166900,361,9
2285960,369,9
2196280,372,26
2177680,368,26
2064900,337,9
2218620,358,9
2193740,363,26
2119200,375,26
2116360,350,9
2198040,379,17
2241120,365,26
2121760,347,26
2232000,352,26
2239040,373,9
2243880,332,9
2182900,358,17
2309680,341,17
2294720,364,17
2392620,338,9
2270620,373,34
2410380,359,34
2354820,365,17
2337740,350,17
2306040,363,34
2373340,378,34
2279920,360,17
2462440,369,9
2343900,361,26
2208100,331,9
2362420,334,26
2330940,361,9
2407260,349,9
2432060,356,9
2327760,329,17
2394520,354,9
2280620,341,17
2319780,361,9
2352660,349,26
2344160,374,26
2298440,339,26
2299240,359,9
2367880,343,9
2401900,388,9
2368140,342,17
2361660,341,26
2417780,360,26
2303940,337,34
2491360,347,9
2357000,352,9
2274380,330,26
2355760,366,9
2415340,336,9
2280680,370,17
2450520,379,17
2382960,363,9
2382120,363,17
2338460,347,17
2734280,373,26
2407880,390,26
2479440,334,51
2341360,358,34
2286360,363,17
2368820,356,17
2350420,350,39
2459000,376,9
2266820,346,17
2290100,341,17
2389380,371,9
2319260,340,39
2194960,370,17
2461900,351,17
2383400,348,9
2387640,366,17
2428000,344,17
2406120,364,26
2391980,363,9
2524500,361,17
2297120,344,17
2398700,356,17
2436380,361,17
2475220,374,17
2379200,348,26
2304120,364,17
2314940,362,9
2380620,351,17
2278020,355,26
2383740,353,17
2301480,364,17
2361120,382,17
2419060,340,9
2457500,393,34
2505560,342,17
2368940,381,17
2375280,373,17
2418060,380,9
2434360,360,9
2437160,376,26
2413420,338,26
2396740,358,17
2316180,355,9
2371240,354,17
2447520,350,26
2277660,337,34
2375820,354,39
2446720,356,9
2291460,355,26
2363580,363,9
2335720,340,9
2404760,339,26
2249500,355,9
2307060,364,9
2378820,349,17
2306580,351,26
2379480,369,17
2351160,357,9
2415260,368,17
2596040,366,26
2483060,337,17
2507800,381,9
2509480,364,17
2372140,364,39
2315600,348,9
2411820,363,17
2472700,353,9
2576900,344,34
2298920,353,26
2436100,392,17
2338300,344,17
2425040,363,17
2392300,359,17
2376100,342,17
2413780,378,34
2355620,379,17
2355260,387,17
2369180,358,17
2415720,348,17
2410800,362,17
2313260,350,17
3026260,341,17
3069600,368,9
2470380,347,17
2278720,353,26
2407560,353,17
2267980,346,17
2281880,341,26
2408720,339,26
2554460,363,9
2392960,390,17
2398080,363,17
2333560,373,9
2326980,380,17
2286100,366,34
2469300,360,26
2363760,355,26
2426200,383,17
2435920,367,17
2549380,369,26
2563740,377,17
2568080,363,17
2468000,357,26
2395960,362,17
2266520,359,9
2440020,375,17
2331580,345,26
2393360,367,26
2276180,343,9
2468860,380,17
2426460,349,17
2351280,343,34
2349800,358,9
2418320,368,26
2330060,362,17
2495180,377,26
2441340,382,17
2452540,398,17
2387060,365,17
2467520,362,9
2437160,378,17
2383920,368,26
2369500,383,9
2391600,351,9
2538220,352,26
2447540,342,17
2395820,365,39
2396520,350,34
2339380,347,9
2348340,363,17
2295560,353,26
2462460,334,26
2375680,370,17
2289160,352,17
2381800,343,17
2426820,365,9
2285160,344,26
2356860,350,9
2344700,356,9
2499900,392,34
2406400,342,9
2500140,385,9
2505900,373,39
2400760,357,9
2397500,345,9
2522680,341,26
2407700,365,34
2449920,350,9
2317560,360,17
2437700,362,26
2424800,358,9
2369720,345,9
2377260,364,17
2775600,359,26
2438240,363,9
2478940,344,9
2379740,358,17
2387680,363,9
2422820,324,9
2468480,363,26
2444880,342,34
2519940,347,17
2365920,347,17
2425580,365,26
2436240,354,17
2431780,376,26
2397940,344,26
2394940,352,9
2744420,374,9
2358920,370,17
2395560,350,39
2341620,353,17
2519720,378,26
2456880,365,9
2447500,379,9
2473700,368,17
2325580,368,34
2397700,352,17
2300340,362,9
2479680,361,9
2546880,388,17
2505300,367,17
2422340,399,26
2423760,365,34
2488380,363,9
2401100,351,34
2419060,360,17
2466000,341,26
2358780,357,17
2400540,347,9
2301820,377,17
2595600,375,34
2396020,348,17
2407280,368,9
2376280,370,26
2510300,353,9
2420640,346,17
2486600,378,34
2374460,360,17
2332900,361,9
2379200,361,26
2452180,348,17
2368420,356,17
2296200,361,26
2419900,384,17
2516720,348,26
2487200,346,17
2543940,348,34
2438620,370,9
2476560,337,17
2431380,381,9
2365220,360,17
2481380,367,17
2452920,357,9
2404160,393,26
2440140,366,17
2571880,377,9
2599380,359,9
2395580,350,26
2432440,380,17
2327440,370,26
2368860,362,17
2438880,357,17
2491320,355,17
2435080,363,26
2397160,341,17
2386580,356,26
2529280,347,17
2481680,355,9
2513860,351,9
2364100,375,9
2449520,359,51
2378120,377,26
2556100,359,34
2533680,388,9
2472140,389,17
2455120,365,26
2477160,373,9
2414080,380,17
2362740,376,17
2366660,383,9
2519580,356,9
2352600,345,17
2484320,370,26
2391480,372,34
2440620,369,9
2521980,381,17
2443580,363,17
2579940,359,26
2548060,345,9
2411660,376,17
2406000,366,17
2418980,379,17
2498700,375,17
2415360,357,17
2363460,349,26
2445240,359,26
2464360,338,17
2446460,341,9
2487080,364,9
2331300,359,17
2411040,354,26
2532080,375,9
2397800,352,9
2457940,371,17
2403920,384,17
3009280,371,17
2832040,365,9
2617800,373,9
2478520,352,17
2327620,381,26
2415760,335,17
2505100,378,9
2300440,379,17
2517000,374,26
2364000,327,17
2496360,367,17
2445880,380,34
2564500,386,17
2383320,371,9
2612680,357,17
2476700,350,26
2491720,359,9
2424500,336,17
2388820,364,51
2434780,368,9
2419360,352,17
2348360,391,17
2509740,375,9
2536200,362,9
2440800,347,26
2469800,347,17
2498800,367,17
2485600,390,9
2448400,358,9
2393600,359,9
2473440,381,17
2391400,360,17
2383160,353,17
2431800,359,17
2446520,358,26
2513600,386,17
2532920,353,39
2477220,374,26
2390240,396,17
2510040,346,17
2494620,362,17
2494740,386,17
2323800,382,17
2414680,382,17
2484220,392,9
2533300,355,26
2508520,358,17
2420380,371,9
2342380,348,9
2565740,365,9
2506360,385,17
2504120,365,17
2429140,343,9
2630620,385,17
2577620,395,17
2561340,348,17
2482220,412,39
2469200,365,26
2461560,382,39
2517320,354,9
2537680,387,26
2499520,392,9
2333540,360,17
2518060,390,17
2519180,356,17
2620300,361,17
2480060,372,9
2493260,364,9
2501200,354,9
2450140,351,26
2514360,360,17
2567320,373,17
2533760,346,26
2714420,374,26
2682400,382,9
2605540,361,9
2507500,377,9
2624120,389,26
2790280,354,9
2739380,375,34
2773840,377,9
2713320,367,17
2630600,373,26
2650500,380,17
2676420,350,26
2713120,369,17
2674420,348,9
2600820,387,9
2590960,365,17
2675720,376,26
2616040,341,17
2560580,371,17
2777460,380,34
2661960,387,17
2644460,371,9
2640100,363,9
2707080,360,26
2714960,360,17
2594480,385,26
2694140,382,9
2678900,352,9
2602360,351,9
2768240,368,34
2625300,396,17
2706820,357,9
2707560,365,9
2716020,380,34
2646980,369,17
2587560,364,9
2793180,388,9
2742060,379,9
2689140,372,26
2661320,377,17
2799560,346,17
2698340,348,17
2880980,388,26
2701420,367,17
2789500,364,26
2735340,363,9
2729960,343,9
2637180,354,34
2799560,350,9
2651020,352,17
2699740,375,9
2770120,358,34
2730260,371,17
2604560,386,26
2641620,355,9
2625420,383,17
2713780,370,26
2722980,379,17
2730920,363,17
2713540,386,26
2678100,375,26
2644460,372,9
2724220,410,26
2756520,372,17
2783660,374,26
2847700,379,17
2610240,371,17
2843840,370,9
2777980,372,9
2628980,388,9
2670740,367,9
2706460,376,17
2823280,378,17
2777440,392,26
2765660,382,17
2857840,391,9
2737320,367,34
2761160,372,9
2762880,363,26
2802460,370,17
2787160,367,9
2742480,387,9
2769900,360,17
2731940,369,9
2711360,370,17
2869940,382,17
2703980,386,26
2752060,372,9
2666640,383,26
2737520,377,9
2748560,376,17
2691860,369,9
2728540,381,17
2621520,362,17
2786120,354,26
2844740,383,34
2827880,372,9
2831580,371,26
2769860,364,9
2718700,372,26
2797460,397,34
2692540,363,26
2677660,390,26
2764880,379,9
2730520,369,17
2682300,387,17
2781580,388,26
2650560,357,17
2753920,410,34
2841520,379,17
2801340,368,17
2736600,378,9
2670960,370,26
2793380,362,17
2834320,384,17
2881160,390,9
2701500,379,9
2708700,366,39
2733400,378,17
2815500,389,26
2660140,366,9
2734140,369,17
2825560,356,9
2721300,384,9
2627800,366,34
2710940,349,9
2754040,363,26
2645620,388,9
2791160,343,17
3053760,370,9
2733760,375,17
2824480,376,9
2727940,389,17
2707320,363,17
2613040,380,17
2796980,380,9
2706540,381,9
2685940,402,9
2628840,392,17
2713060,359,17
2803560,397,26
2714500,392,17
2752440,383,26
2634080,373,17
2739240,373,9
2861240,375,17
2861360,374,26
2674320,363,9
2840500,366,17
2799260,382,17
2857180,412,9
2781520,368,26
2751100,373,9
2906880,382,9
2720520,371,17
2726040,393,17
2767000,368,26
2691340,373,17
2672880,369,17
2665220,391,26
2713300,379,9
2721440,358,26
2636660,373,26
2806840,343,17
2763980,386,9
2757780,372,17
2810520,367,9
2832540,362,9
2646200,353,39
2675720,358,9
2621680,381,26
2710680,376,17
2772580,371,17
2677900,378,9
2732860,372,17
2807060,358,9
2713220,348,17
2715480,361,9
2734280,387,17
2786700,369,26
2693980,378,17
2702840,370,9
2726960,388,26
2712880,358,9
2834380,363,9
2711460,394,17
2853680,397,9
2708000,363,26
2767240,377,34
2823300,386,17
2758200,384,9
2737120,380,17
2816780,381,9
2684360,360,34
2718420,375,9
2755280,387,26
2818380,393,39
2684940,365,26
2803120,379,17
2779540,381,9
2711500,385,17
2806380,362,39
2794640,387,34
2765060,381,9
2730860,371,9
2843580,373,9
2761680,379,17
2712620,385,34
2722560,366,17
2771920,390,17
2666640,368,9
2855260,393,17
2763120,365,34
2687060,359,17
2684240,353,9
2683100,380,26
2693640,378,34
2806120,376,17
2697660,361,9
2718220,373,17
2791560,387,26
2729200,379,9
2706100,382,17
2743280,390,9
2806680,377,39
2878900,384,17
3109520,374,26
2755680,386,9
2902840,388,17
2778740,350,26
2612240,369,17
2782240,395,17
2715100,384,9
2816320,403,17
2771140,394,34
2680480,392,26
2811160,375,17
2859540,400,9
2845820,394,17
2842100,377,9
2812260,372,9
2717860,385,9
2840740,372,9
2651440,380,17
2829340,392,17
2785620,345,26
2711720,395,26
2814740,362,9
2693540,362,17
2794440,393,17
2695320,390,9
2743240,380,9
2708040,372,9
2828220,390,26
2777120,400,26
2805780,385,9
2809540,384,9
2634580,396,17
2804760,396,9
2716580,392,17
2853800,396,17
3261440,387,17
3180480,373,17
3708060,381,26
3117200,387,17
2754380,375,9
2670520,378,17
2736320,380,9
2698800,385,17
2705320,363,9
2825100,368,34
2907620,405,17
2799100,377,17
2812680,392,26
2862000,385,9
2908280,363,17
2781660,382,26
2757340,384,51
2754680,377,26
2845060,415,17
2811280,365,17
2863160,387,17
2792880,356,9
2782140,409,17
2817880,375,9
2966280,359,26
2938760,403,17
2823240,395,34
2750200,396,17
2752300,397,34
2943060,403,17
3015540,400,17
2797000,399,26
2722540,358,9
2820500,382,9
2685360,363,17
2843420,364,26
2798580,361,17
2946680,387,9
2672140,401,26
2835520,367,34
2831180,378,26
2745580,372,26
2793080,402,17
2747640,356,26
2859980,373,26
2817340,414,26
2853600,393,26
2862340,363,9
3041960,397,26
2864000,391,9
2774000,382,9
2729500,363,26
2808100,395,17
2694140,386,26
2854120,387,39
2635020,394,26
2922440,382,17
2736020,391,17
2821420,377,9
2822260,359,9
2827140,387,26
2693040,367,9
2801220,370,17
2928320,392,26
2792420,383,17
2710880,375,9
2721600,389,17
2802560,368,9
2766460,380,34
2942440,372,9
2863840,389,9
2857960,358,17
2820920,400,26
2794600,387,17
2754800,379,26
2816960,402,17
2762740,365,17
2861060,373,34
2771800,389,9
2756380,388,9
2925480,399,17
2696600,369,9
2803060,358,9
2759980,418,9
2834960,385,26
2835340,380,17
3053380,404,17
2751340,369,9
2786480,383,9
2863820,393,17
2915360,401,34
2664920,381,17
2879180,371,26
2763020,394,17
2808600,377,9
3065540,377,17
2941360,357,26
2938840,401,26
2881060,371,9
2728840,379,17
2824500,403,26
2795580,376,17
2785560,392,17
2701920,374,39
2796960,381,26
2786860,403,34
2833400,389,34
2730720,370,17
2885180,390,9
2614000,384,34
2704280,384,9
2807320,363,9
2730320,389,34
2746660,384,34
2708840,369,9
2732180,378,17
2666820,397,17
2761760,394,17
2701580,399,17
2672560,385,26
2828280,387,17
2768540,389,26
2677060,393,17
2821580,392,17
2799800,375,9
2791340,369,9
2793520,400,9
3109420,391,17
2915340,379,9
3030840,363,17
3050700,385,17
2991300,373,26
3008600,387,9
2859220,387,26
2902840,382,9
2969400,393,17
2829780,398,17
2907920,369,9
2882060,394,17
3052660,396,26
2949620,387,17
3075360,376,17
3213140,396,9
3024540,382,26
3009880,402,9
2895820,379,17
2923140,396,17
2864740,366,17
3013080,395,17
2969120,404,9
2890520,379,9
3000040,379,17
2884720,408,17
2907940,402,26
2954520,395,17
2988620,382,17
3133900,406,26
2998360,383,17
3011920,377,17
2940700,397,9
3015000,383,9
2979980,381,17
3030300,385,26
2913120,389,34
3055120,393,26
2921060,400,9
3006160,387,26
2920260,384,17
3047760,391,17
2999820,401,26
3104680,379,9
2863600,380,9
2963160,389,17
2983600,407,17
3152240,401,26
2844100,396,17
2949660,397,34
3064120,398,17
3079480,388,9
3016760,386,17
3053620,381,9
3000960,401,9
3085440,388,17
2934700,377,9
2894240,387,9
2959920,390,9
3024220,378,17
3016420,371,17
2896700,426,17
3023000,389,26
2853340,385,26
2944340,395,17
3047160,403,17
3134560,425,9
3104040,400,9
3076260,405,34
3001720,409,26
3086620,392,26
3148540,376,9
2946300,390,39
3032140,375,39
3091360,399,26
2936720,400,17
2868060,381,34
3082900,386,34
2977740,393,26
3056700,425,17
3217520,397,17
2979080,394,17
2902460,373,17
2966660,378,9
2960140,376,17
3016500,418,26
2952060,387,17
3034380,401,17
3000420,403,17
2851080,389,17
2938520,385,9
2866320,400,39
3062040,376,17
2925280,418,17
3159740,360,39
2961900,376,34
3043420,387,34
2956340,400,17
2982020,385,9
3104460,368,17
3014020,391,9
3004260,400,17
3049300,403,17
3012780,390,17
2938680,393,17
2944400,389,17
3056020,398,17
2997480,375,9
3018900,388,26
3069400,392,9
2988040,422,9
2946420,370,17
3138140,380,17
2967500,396,26
3022820,376,17
3082360,368,17
3088000,399,39
3050700,392,26
3064360,410,26
3552380,374,9
3788980,369,17
4064260,382,17
3174800,400,17
2852500,379,9
2879600,388,17
3022240,365,26
3014320,385,17
2986500,381,26
3260560,394,26
3348680,390,26
3244580,384,9
3452000,397,9
3426160,399,39
3452140,413,17
3263740,383,17
3148240,411,26
2943600,380,26
3086600,384,34
3058400,390,26
3169200,386,17
3154540,363,17
2969040,382,9
3092000,369,17
3036960,375,9
3194300,382,17
3196240,395,34
3021080,390,9
3078100,411,17
2910320,387,17
3161160,367,17
3319880,385,17
3056000,405,17
3296560,396,17
3051040,395,17
3176420,396,9
3287980,401,26
3156020,405,9
3240660,388,34
3005640,387,17
2968160,368,9
3132280,382,9
3229880,396,26
3168500,399,17
3289540,412,17
3118040,410,26
3269140,377,26
3066460,410,17
3111360,410,9
3328520,413,9
3190780,385,26
3163640,378,17
3224120,379,17
2938840,410,26
3136000,364,26
3028220,385,26
3174560,398,17
3058060,381,17
3242260,401,9
3220940,374,9
3048040,390,9
3847200,377,17
3754720,373,17
3197420,403,9
3077580,391,17
2995000,389,34
3248080,419,26
2983220,386,17
3508340,384,9
3528320,393,17
3570720,394,9
3664900,401,17
3482360,400,9
3233600,402,17
3566640,396,9
3151880,366,26
3230360,396,17
3159900,403,9
3175320,406,17
3073200,389,26
3174020,369,9
3111920,378,26
3367000,393,26
3142120,385,17
3175600,386,9
3029240,400,17
2982320,387,17
3134400,394,26
3069060,407,9
3051740,400,34
3209020,368,9
3126880,387,9
3416040,417,9
3065240,388,26
3266920,397,34
3249740,406,34
2973700,390,17
3117960,396,34
2835640,375,34
2947020,386,9
3254260,397,17
3070660,390,9
3092900,398,9
3043160,415,9
2989240,404,26
2920900,377,17
3309100,397,9
3095320,384,9
3008820,395,26
3033600,394,17
2986580,409,17
3035740,378,9
3125660,407,17
3133980,397,17
3231000,395,17
3029760,392,17
3356660,403,9
3225660,428,9
3209600,397,17
3234140,382,17
3154580,424,17
3225620,382,17
3003660,396,34
3016680,388,26
3103020,390,9
2927580,372,9
2929420,395,34
3233060,391,9
3006400,404,9
3102900,393,17
3112900,376,9
3079680,405,17
3118600,397,26
3233980,388,17
3397660,393,51
3289440,414,17
2953880,411,26
3006780,384,26
3197860,399,17
3190500,417,26
3228980,397,17
6036440,391,17
3687780,416,17
3084820,428,9
3133000,404,26
2996480,383,26
3358720,390,17
3161360,403,34
3091460,405,9
3297580,390,17
3132560,409,17
3183800,409,9
3045340,402,17
3451120,387,17
2987180,413,17
3093880,403,26
2891060,416,34
3160760,399,26
3326540,394,9
3631060,388,17
3156780,409,9
3415600,405,34
3255160,384,17
3238300,398,34
2988820,391,17
3527060,392,9
3133120,390,9
3263460,406,17
3216140,399,9
3127020,382,9
3091860,390,17
3257460,382,9
3130880,398,26
3097180,406,17
3182940,383,17
3093420,413,9
3272660,410,26
3207960,401,17
3346460,397,26
3031400,407,17
3216620,406,51
3141120,393,9
3330040,406,9
3283020,425,26
3225740,390,17
3136660,399,17
3078560,412,26
3187320,391,17
3279640,388,9
3373640,393,17
3297480,404,17
3234860,398,17
3183940,408,26
3064680,399,17
3144980,404,9
3266260,381,17
3073700,420,17
2951920,408,9
3140300,420,9
3135340,396,17
3209140,384,17
3194180,377,9
3138840,377,17
3087660,409,17
3091120,378,17
3095100,440,17
2989360,385,39
3058440,404,9
3213280,416,17
3207260,422,17
3086280,396,9
3131400,365,9
3137120,416,9
3102300,407,9
3279900,415,9
3105220,410,17
3204660,394,17
3172020,408,9
3201040,400,17
3265740,402,26
3194700,393,9
3173440,395,9
3205440,399,17
3141440,427,17
3246340,408,9
3098660,391,9
3032320,365,26
3118980,388,9
3223500,396,17
3141840,421,9
3118740,411,17
3304900,405,17
3532600,373,17
4683560,384,17
3987100,399,17
3648620,417,9
3640480,393,17
3105200,410,9
3122080,388,17
3328140,406,9
3226800,405,9
3593100,408,9
3380700,397,34
3691500,372,26
3281900,410,26
3352680,414,9
3647200,402,26
3343140,385,17
3625580,402,34
3449220,407,9
3289620,408,17
3218240,425,17
3263160,427,17
3073300,403,17
3145600,429,9
3143780,378,9
